"ID_Sito";"Nome_Sito";"Indirizzo";"Sistema";"Attivita";"Frequenza";"Normativa";"Stato_Documentale";"Note";"Last_Date";"Next_Date";"Urgency";"Priority"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"2 n.ro x Caldaie (36-350 kW)";"Mensile/Trimestrale";"DPR 74/13";"DA VERIFICARE";"Analisi combustione.";"";"2026-06-15";"Normal";"10"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x Gruppi Frigo / Chiller";"Mensile / Trimestrale";"Reg. (UE) 517";"DA VERIFICARE";"Ricerca perdite.";"";"2026-06-15";"Normal";"30"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"4075 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"4 n.ro x Condizionatori tipo split/VRV/carrellabili";"Annuale";"Linee Guida";"DA VERIFICARE";"Sanificazione";"";"2026-06-15";"Normal";"60"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x UTA (Trattamento Aria)";"Trimestrale";"Linee Guida";"DA VERIFICARE";"Sostituzione filtri.";"";"2026-06-15";"Normal";"70"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"3715 m2 n.ro x Canali di distribuzione, ripresa, serrande";"Annuale";"Linee Guida";"DA VERIFICARE";"Pulizia condotte";"";"2026-06-15";"Normal";"80"
"01";"Via Doria 52";"Via Andrea Doria 52";"ELETTRICI";"4075 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"01";"Via Doria 52";"Via Andrea Doria 52";"ELETTRICI";"43 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"01";"Via Doria 52";"Via Andrea Doria 52";"ELETTRICI";"4075 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x Centrali idriche (Vasche)";"Mensile";"D.Lgs 31/01";"DA VERIFICARE";"Controllo vasche";"";"2026-06-15";"Normal";"130"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x Addolcitori";"Settimanale/Mensile";"DM 25/12";"DA VERIFICARE";"Verifica durezza.";"";"2026-06-15";"Normal";"140"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"4075 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x Produttori Biossido Cloro";"Settimanale";"Linee Guida";"DA VERIFICARE";"Dosaggio continuo.";"";"2026-06-15";"Normal";"160"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"3 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"01";"Via Doria 52";"Via Andrea Doria 52";"ANTINCENDIO";"4055 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"01";"Via Doria 52";"Via Andrea Doria 52";"ANTINCENDIO";"1374 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"01";"Via Doria 52";"Via Andrea Doria 52";"ANTINCENDIO";"90 n.ro x Porte Tagliafuoco / REI";"Semestrale";"DM 10/03/98";"DA VERIFICARE";"Verifica integritÃ  guarnizioni.";"";"2026-06-15";"Normal";"210"
"01";"Via Doria 52";"Via Andrea Doria 52";"ANTINCENDIO";"54 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"01";"Via Doria 52";"Via Andrea Doria 52";"ANTINCENDIO";"21 n.ro x Idranti / Naspi";"Semestrale";"UNI 10779";"DA VERIFICARE";"Prova di portata e pressione.";"";"2026-06-15";"Normal";"240"
"01";"Via Doria 52";"Via Andrea Doria 52";"ELEVATORI";"1 n.ro x Elevatori (1-5 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica sicurezze.";"";"2026-06-15";"Normal";"250"
"01";"Via Doria 52";"Via Andrea Doria 52";"ELEVATORI";"3 n.ro x Elevatori (6-10 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Lubrificazione organi.";"";"2026-06-15";"Normal";"260"
"01";"Via Doria 52";"Via Andrea Doria 52";"MECCANICI";"1 n.ro x Pompe Sollevamento";"Mensile";"D.Lgs 81/08";"DA VERIFICARE";"Verifica galleggianti.";"";"2026-06-15";"Normal";"280"
"01";"Via Doria 52";"Via Andrea Doria 52";"EDILE";"1 n.ro x Cancelli e sbarre motorizzati";"Semestrale";"D.Lgs 81/08";"DA VERIFICARE";"Sicurezze";"";"2026-06-15";"Normal";"290"
"01";"Via Doria 52";"Via Andrea Doria 52";"EDILE";"2 n.ro x Porte automatiche e portoni sezionali";"Semestrale";"D.Lgs 81/08";"DA VERIFICARE";"Sicurezze";"";"2026-06-15";"Normal";"300"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"4 n.ro x Caldaie (36-350 kW)";"Mensile/Trimestrale";"DPR 74/13";"DA VERIFICARE";"Analisi combustione.";"";"2026-06-15";"Normal";"10"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"2 n.ro x Gruppi Frigo / Chiller";"Mensile / Trimestrale";"Reg. (UE) 517";"DA VERIFICARE";"Ricerca perdite.";"";"2026-06-15";"Normal";"30"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"2967 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"2 n.ro x UTA (Trattamento Aria)";"Trimestrale";"Linee Guida";"DA VERIFICARE";"Sostituzione filtri.";"";"2026-06-15";"Normal";"70"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"2412 m2 n.ro x Canali di distribuzione, ripresa, serrande";"Annuale";"Linee Guida";"DA VERIFICARE";"Pulizia condotte";"";"2026-06-15";"Normal";"80"
"02";"Via Don Orione 2";"Via Don Orione 2";"ELETTRICI";"2967 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"02";"Via Don Orione 2";"Via Don Orione 2";"ELETTRICI";"23 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"02";"Via Don Orione 2";"Via Don Orione 2";"ELETTRICI";"2967 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"1 n.ro x Addolcitori";"Settimanale/Mensile";"DM 25/12";"DA VERIFICARE";"Verifica durezza.";"";"2026-06-15";"Normal";"140"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"2967 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"1 n.ro x Produttori Biossido Cloro";"Settimanale";"Linee Guida";"DA VERIFICARE";"Dosaggio continuo.";"";"2026-06-15";"Normal";"160"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"3 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"02";"Via Don Orione 2";"Via Don Orione 2";"ANTINCENDIO";"2882 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"02";"Via Don Orione 2";"Via Don Orione 2";"ANTINCENDIO";"1133 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"02";"Via Don Orione 2";"Via Don Orione 2";"ANTINCENDIO";"36 n.ro x Porte Tagliafuoco / REI";"Semestrale";"DM 10/03/98";"DA VERIFICARE";"Verifica integritÃ  guarnizioni.";"";"2026-06-15";"Normal";"210"
"02";"Via Don Orione 2";"Via Don Orione 2";"ANTINCENDIO";"35 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"02";"Via Don Orione 2";"Via Don Orione 2";"ANTINCENDIO";"22 n.ro x Idranti / Naspi";"Semestrale";"UNI 10779";"DA VERIFICARE";"Prova di portata e pressione.";"";"2026-06-15";"Normal";"240"
"02";"Via Don Orione 2";"Via Don Orione 2";"ELEVATORI";"2 n.ro x Elevatori (1-5 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica sicurezze.";"";"2026-06-15";"Normal";"250"
"02";"Via Don Orione 2";"Via Don Orione 2";"ELEVATORI";"1 n.ro x Servoscala";"Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica dispositivi.";"";"2026-06-15";"Normal";"270"
"02";"Via Don Orione 2";"Via Don Orione 2";"MECCANICI";"1 n.ro x Pompe Sollevamento";"Mensile";"D.Lgs 81/08";"DA VERIFICARE";"Verifica galleggianti.";"";"2026-06-15";"Normal";"280"
"02";"Via Don Orione 2";"Via Don Orione 2";"EDILE";"1 n.ro x Porte automatiche e portoni sezionali";"Semestrale";"D.Lgs 81/08";"DA VERIFICARE";"Sicurezze";"";"2026-06-15";"Normal";"300"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"2 n.ro x Caldaie (>350 kW)";"Settimanale";"DPR 74/13";"DA VERIFICARE";"Controllo pressione.";"";"2026-06-15";"Normal";"20"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"1 n.ro x Gruppi Frigo / Chiller";"Mensile / Trimestrale";"Reg. (UE) 517";"DA VERIFICARE";"Ricerca perdite.";"";"2026-06-15";"Normal";"30"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"5958 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"11 n.ro x Condizionatori tipo split/VRV/carrellabili";"Annuale";"Linee Guida";"DA VERIFICARE";"Sanificazione";"";"2026-06-15";"Normal";"60"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"1 n.ro x UTA (Trattamento Aria)";"Trimestrale";"Linee Guida";"DA VERIFICARE";"Sostituzione filtri.";"";"2026-06-15";"Normal";"70"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"2410 m2 n.ro x Canali di distribuzione, ripresa, serrande";"Annuale";"Linee Guida";"DA VERIFICARE";"Pulizia condotte";"";"2026-06-15";"Normal";"80"
"03";"Via Farini 9";"Via Carlo Farini 9";"ELETTRICI";"5958 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"03";"Via Farini 9";"Via Carlo Farini 9";"ELETTRICI";"32 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"03";"Via Farini 9";"Via Carlo Farini 9";"ELETTRICI";"5958 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"1 n.ro x Centrali idriche (Vasche)";"Mensile";"D.Lgs 31/01";"DA VERIFICARE";"Controllo vasche";"";"2026-06-15";"Normal";"130"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"1 n.ro x Addolcitori";"Settimanale/Mensile";"DM 25/12";"DA VERIFICARE";"Verifica durezza.";"";"2026-06-15";"Normal";"140"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"5958 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"1 n.ro x Produttori Biossido Cloro";"Settimanale";"Linee Guida";"DA VERIFICARE";"Dosaggio continuo.";"";"2026-06-15";"Normal";"160"
"03";"Via Farini 9";"Via Carlo Farini 9";"MECCANICI";"3 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"03";"Via Farini 9";"Via Carlo Farini 9";"ANTINCENDIO";"5580 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"03";"Via Farini 9";"Via Carlo Farini 9";"ANTINCENDIO";"1399 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"03";"Via Farini 9";"Via Carlo Farini 9";"ANTINCENDIO";"59 n.ro x Porte Tagliafuoco / REI";"Semestrale";"DM 10/03/98";"DA VERIFICARE";"Verifica integritÃ  guarnizioni.";"";"2026-06-15";"Normal";"210"
"03";"Via Farini 9";"Via Carlo Farini 9";"ANTINCENDIO";"65 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"03";"Via Farini 9";"Via Carlo Farini 9";"ANTINCENDIO";"18 n.ro x Idranti / Naspi";"Semestrale";"UNI 10779";"DA VERIFICARE";"Prova di portata e pressione.";"";"2026-06-15";"Normal";"240"
"03";"Via Farini 9";"Via Carlo Farini 9";"ELEVATORI";"3 n.ro x Elevatori (1-5 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica sicurezze.";"";"2026-06-15";"Normal";"250"
"03";"Via Farini 9";"Via Carlo Farini 9";"ELEVATORI";"1 n.ro x Elevatori (6-10 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Lubrificazione organi.";"";"2026-06-15";"Normal";"260"
"03";"Via Farini 9";"Via Carlo Farini 9";"EDILE";"1 n.ro x Cancelli e sbarre motorizzati";"Semestrale";"D.Lgs 81/08";"DA VERIFICARE";"Sicurezze";"";"2026-06-15";"Normal";"290"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"4 n.ro x Caldaie (36-350 kW)";"Mensile/Trimestrale";"DPR 74/13";"DA VERIFICARE";"Analisi combustione.";"";"2026-06-15";"Normal";"10"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"1 n.ro x Gruppi Frigo / Chiller";"Mensile / Trimestrale";"Reg. (UE) 517";"DA VERIFICARE";"Ricerca perdite.";"";"2026-06-15";"Normal";"30"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"4088 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"10 n.ro x Ventilconvettori";"Annuale";"Linee Guida";"DA VERIFICARE";"Pulizia filtri";"";"2026-06-15";"Normal";"50"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"5 n.ro x Condizionatori tipo split/VRV/carrellabili";"Annuale";"Linee Guida";"DA VERIFICARE";"Sanificazione";"";"2026-06-15";"Normal";"60"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"3 n.ro x UTA (Trattamento Aria)";"Trimestrale";"Linee Guida";"DA VERIFICARE";"Sostituzione filtri.";"";"2026-06-15";"Normal";"70"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"3312 m2 n.ro x Canali di distribuzione, ripresa, serrande";"Annuale";"Linee Guida";"DA VERIFICARE";"Pulizia condotte";"";"2026-06-15";"Normal";"80"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ELETTRICI";"4088 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ELETTRICI";"1 n.ro x Rifasatori";"Semestrale";"Norme CEI";"DA VERIFICARE";"Misura del Cos";"";"2026-06-15";"Normal";"100"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ELETTRICI";"22 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ELETTRICI";"4088 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"1 n.ro x Centrali idriche (Vasche)";"Mensile";"D.Lgs 31/01";"DA VERIFICARE";"Controllo vasche";"";"2026-06-15";"Normal";"130"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"2 n.ro x Addolcitori";"Settimanale/Mensile";"DM 25/12";"DA VERIFICARE";"Verifica durezza.";"";"2026-06-15";"Normal";"140"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"4088 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"1 n.ro x Produttori Biossido Cloro";"Settimanale";"Linee Guida";"DA VERIFICARE";"Dosaggio continuo.";"";"2026-06-15";"Normal";"160"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"3 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"4068 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"1470 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"43 n.ro x Porte Tagliafuoco / REI";"Semestrale";"DM 10/03/98";"DA VERIFICARE";"Verifica integritÃ  guarnizioni.";"";"2026-06-15";"Normal";"210"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"58 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"1 n.ro x Centrale Pressurizzazione";"Settimanale / Mensile";"UNI EN 12845";"DA VERIFICARE";"Avviamento pompe";"";"2026-06-15";"Normal";"230"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ANTINCENDIO";"26 n.ro x Idranti / Naspi";"Semestrale";"UNI 10779";"DA VERIFICARE";"Prova di portata e pressione.";"";"2026-06-15";"Normal";"240"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"ELEVATORI";"2 n.ro x Elevatori (6-10 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Lubrificazione organi.";"";"2026-06-15";"Normal";"260"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"MECCANICI";"2 n.ro x Pompe Sollevamento";"Mensile";"D.Lgs 81/08";"DA VERIFICARE";"Verifica galleggianti.";"";"2026-06-15";"Normal";"280"
"04";"Via Rugabella 4_6";"Via Rugabella 4";"EDILE";"1 n.ro x Cancelli e sbarre motorizzati";"Semestrale";"D.Lgs 81/08";"DA VERIFICARE";"Sicurezze";"";"2026-06-15";"Normal";"290"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"1 n.ro x Caldaie (36-350 kW)";"Mensile/Trimestrale";"DPR 74/13";"DA VERIFICARE";"Analisi combustione.";"";"2026-06-15";"Normal";"10"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"4650 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"523 m2 n.ro x Distribuzione impianti idronici e sottocentrali";"Annuale";"Norme Tecniche";"DA VERIFICARE";"Manutenzione";"";"2026-06-15";"Normal";"40"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"1 n.ro x Condizionatori tipo split/VRV/carrellabili";"Annuale";"Linee Guida";"DA VERIFICARE";"Sanificazione";"";"2026-06-15";"Normal";"60"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"6 n.ro x Condizionatori tipo split/VRV/carrellabili";"Annuale";"Linee Guida";"DA VERIFICARE";"Sanificazione";"";"2026-06-15";"Normal";"60"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"4650 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"523 m2 n.ro x Quadri e Distribuzione";"Annuale";"CEI 64-8";"DA VERIFICARE";"Pulizia carpenteria.";"";"2026-06-15";"Normal";"90"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"34 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"8 n.ro x Locali Uso Medico (G1/G2)";"Annuale/Semestrale";"CEI 64-8/7-710";"DA VERIFICARE";"Prova differenziali.";"";"2026-06-15";"Normal";"110"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"4650 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"05";"Via Sassi 4";"Via Sassi 4";"ELETTRICI";"523 m2 n.ro x Impianto Terra / Scariche";"Biennale";"DPR 462/01";"DA VERIFICARE";"Misura resistenza terra.";"";"2026-06-15";"Normal";"120"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"4650 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"523 m2 n.ro x Distribuzione idrico sanitaria";"Annuale";"D.Lgs 31/01";"DA VERIFICARE";"Verifiche perdite";"";"2026-06-15";"Normal";"150"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"1 n.ro x Produttori Biossido Cloro";"Settimanale";"Linee Guida";"DA VERIFICARE";"Dosaggio continuo.";"";"2026-06-15";"Normal";"160"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"10 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"3 n.ro x Prove della legionella della rete idrico-sanitaria";"Annuale";"Linee Guida";"DA VERIFICARE";"Prelievi";"";"2026-06-15";"Normal";"170"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"4650 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"520 m2 n.ro x Rilevazione Fumi";"Semestrale";"UNI 11224";"DA VERIFICARE";"Test dei rilevatori.";"";"2026-06-15";"Normal";"190"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"158 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"4650 m2 n.ro x Illum. Emergenza";"Semestrale";"UNI EN 1838";"DA VERIFICARE";"Test di autonomia.";"";"2026-06-15";"Normal";"200"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"2 n.ro x Porte Tagliafuoco / REI";"Semestrale";"DM 10/03/98";"DA VERIFICARE";"Verifica integritÃ  guarnizioni.";"";"2026-06-15";"Normal";"210"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"40 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"05";"Via Sassi 4";"Via Sassi 4";"ANTINCENDIO";"7 n.ro x Estintori";"Semestrale";"UNI 9994-1, DPR 151/11";"DA VERIFICARE";"Verificare pressione, carica e integritÃ .";"";"2026-06-15";"Normal";"220"
"05";"Via Sassi 4";"Via Sassi 4";"ELEVATORI";"2 n.ro x Elevatori (1-5 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica sicurezze.";"";"2026-06-15";"Normal";"250"
"05";"Via Sassi 4";"Via Sassi 4";"ELEVATORI";"3 n.ro x Elevatori (1-5 piani)";"Mensile / Semestrale";"DPR 162/99";"DA VERIFICARE";"Verifica sicurezze.";"";"2026-06-15";"Normal";"250"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"1 n.ro x Pompe Sollevamento";"Mensile";"D.Lgs 81/08";"DA VERIFICARE";"Verifica galleggianti.";"";"2026-06-15";"Normal";"280"
"05";"Via Sassi 4";"Via Sassi 4";"MECCANICI";"2 n.ro x Pompe Sollevamento";"Mensile";"D.Lgs 81/08";"DA VERIFICARE";"Verifica galleggianti.";"";"2026-06-15";"Normal";"280"
